date,year_month,fiscal_year,quarter,month_num,month_name_de,month_name_en,country,land_de,product_category,sub_category,order_quantity,unit_cost,unit_price,cost,revenue,profit,gross_margin_pct,revenue_plan,cost_plan,profit_plan,revenue_var_abs,revenue_var_pct
2013-10-02,2013-10,2013,Q4,10,Oktober,October,United Kingdom,Vereinigtes Königreich,Bikes,Mountain Bikes,1,1252,2295,1252,2203,951,43.17,2221.0,1260.0,961.0,-18.0,-0.0081
2015-10-02,2015-10,2015,Q4,10,Oktober,October,United Kingdom,Vereinigtes Königreich,Bikes,Mountain Bikes,1,1252,2295,1252,2203,951,43.17,1981.0,1151.0,830.0,222.0,0.1121
2013-11-27,2013-11,2013,Q4,11,November,November,United Kingdom,Vereinigtes Königreich,Bikes,Mountain Bikes,1,1252,2295,1252,2203,951,43.17,2336.0,1312.0,1024.0,-133.0,-0.0569
2015-11-27,2015-11,2015,Q4,11,November,November,United Kingdom,Vereinigtes Königreich,Bikes,Mountain Bikes,1,1252,2295,1252,2203,951,43.17,2402.0,1343.0,1059.0,-199.0,-0.0828
2014-05-04,2014-05,2014,Q2,5,Mai,May,United Kingdom,Vereinigtes Königreich,Bikes,Mountain Bikes,1,1252,2295,1252,2203,951,43.17,2431.0,1356.0,1075.0,-228.0,-0.0938
2016-05-04,2016-05,2016,Q2,5,Mai,May,United Kingdom,Vereinigtes Königreich,Bikes,Mountain Bikes,1,1252,2295,1252,2203,951,43.17,2271.0,1283.0,988.0,-68.0,-0.0299
2014-05-21,2014-05,2014,Q2,5,Mai,May,United Kingdom,Vereinigtes Königreich,Bikes,Mountain Bikes,1,1252,2295,1252,2203,951,43.17,2207.0,1254.0,953.0,-4.0,-0.0018
2016-05-21,2016-05,2016,Q2,5,Mai,May,United Kingdom,Vereinigtes Königreich,Bikes,Mountain Bikes,1,1252,2295,1252,2203,951,43.17,2267.0,1281.0,986.0,-64.0,-0.0282
2013-12-09,2013-12,2013,Q4,12,Dezember,December,France,Frankreich,Bikes,Mountain Bikes,1,1252,2295,1252,2134,882,41.33,1885.0,1135.0,750.0,249.0,0.1321
2015-12-09,2015-12,2015,Q4,12,Dezember,December,France,Frankreich,Bikes,Mountain Bikes,3,1252,2295,3756,6403,2647,41.34,6642.0,3868.0,2774.0,-239.0,-0.036
2013-04-30,2013-04,2013,Q2,4,April,April,Germany,Deutschland,Bikes,Mountain Bikes,1,1266,2320,1266,2297,1031,44.88,2413.0,1317.0,1096.0,-116.0,-0.0481
2015-04-30,2015-04,2015,Q2,4,April,April,Germany,Deutschland,Bikes,Mountain Bikes,1,1266,2320,1266,2297,1031,44.88,2419.0,1320.0,1099.0,-122.0,-0.0504
2013-10-19,2013-10,2013,Q4,10,Oktober,October,Germany,Deutschland,Bikes,Mountain Bikes,1,1266,2320,1266,2297,1031,44.88,2332.0,1281.0,1051.0,-35.0,-0.015
2015-10-19,2015-10,2015,Q4,10,Oktober,October,Germany,Deutschland,Bikes,Mountain Bikes,3,1266,2320,3798,6890,3092,44.88,7221.0,3944.0,3277.0,-331.0,-0.0458
2012-08-04,2012-08,2012,Q3,8,August,August,Australia,Australien,Bikes,Mountain Bikes,2,1266,2320,2532,3758,1226,32.62,3883.0,2599.0,1284.0,-125.0,-0.0322
2011-08-04,2011-08,2011,Q3,8,August,August,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1879,613,32.62,1706.0,1173.0,533.0,173.0,0.1014
2013-10-22,2013-10,2013,Q4,10,Oktober,October,Australia,Australien,Bikes,Mountain Bikes,1,1252,2295,1252,1859,607,32.65,2037.0,1348.0,689.0,-178.0,-0.0874
2015-10-22,2015-10,2015,Q4,10,Oktober,October,Australia,Australien,Bikes,Mountain Bikes,2,1252,2295,2504,3718,1214,32.65,3828.0,2563.0,1265.0,-110.0,-0.0287
2013-10-30,2013-10,2013,Q4,10,Oktober,October,Australia,Australien,Bikes,Mountain Bikes,1,1252,2295,1252,1859,607,32.65,1961.0,1307.0,654.0,-102.0,-0.052
2015-10-30,2015-10,2015,Q4,10,Oktober,October,Australia,Australien,Bikes,Mountain Bikes,3,1252,2295,3756,5577,1821,32.65,5367.0,3643.0,1724.0,210.0,0.0391
2012-07-13,2012-07,2012,Q3,7,Juli,July,Australia,Australien,Bikes,Mountain Bikes,2,1252,2295,2504,3993,1489,37.29,4395.0,2706.0,1689.0,-402.0,-0.0915
2011-07-13,2011-07,2011,Q3,7,Juli,July,Australia,Australien,Bikes,Mountain Bikes,1,1252,2295,1252,1997,745,37.31,1998.0,1253.0,745.0,-1.0,-0.0005
2012-08-26,2012-08,2012,Q3,8,August,August,Australia,Australien,Bikes,Mountain Bikes,2,1252,2295,2504,3993,1489,37.29,4165.0,2590.0,1575.0,-172.0,-0.0413
2011-08-26,2011-08,2011,Q3,8,August,August,Australia,Australien,Bikes,Mountain Bikes,1,1252,2295,1252,1997,745,37.31,2214.0,1361.0,853.0,-217.0,-0.098
2013-02-15,2013-02,2013,Q1,2,Februar,February,Australia,Australien,Bikes,Mountain Bikes,1,1252,2295,1252,1997,745,37.31,2196.0,1352.0,844.0,-199.0,-0.0906
2015-02-15,2015-02,2015,Q1,2,Februar,February,Australia,Australien,Bikes,Mountain Bikes,1,1252,2295,1252,1997,745,37.31,2066.0,1287.0,779.0,-69.0,-0.0334
2013-10-09,2013-10,2013,Q4,10,Oktober,October,Australia,Australien,Bikes,Mountain Bikes,1,1252,2295,1252,1997,745,37.31,1837.0,1172.0,665.0,160.0,0.0871
2015-10-09,2015-10,2015,Q4,10,Oktober,October,Australia,Australien,Bikes,Mountain Bikes,1,1252,2295,1252,1997,745,37.31,2213.0,1360.0,853.0,-216.0,-0.0976
2013-10-14,2013-10,2013,Q4,10,Oktober,October,Australia,Australien,Bikes,Mountain Bikes,1,1252,2295,1252,1997,745,37.31,2229.0,1368.0,861.0,-232.0,-0.1041
2015-10-14,2015-10,2015,Q4,10,Oktober,October,Australia,Australien,Bikes,Mountain Bikes,3,1252,2295,3756,5990,2234,37.3,5420.0,3470.0,1950.0,570.0,0.1052
2012-08-13,2012-08,2012,Q3,8,August,August,Australia,Australien,Bikes,Mountain Bikes,2,1266,2320,2532,3666,1134,30.93,3622.0,2508.0,1114.0,44.0,0.0121
2011-08-13,2011-08,2011,Q3,8,August,August,Australia,Australien,Bikes,Mountain Bikes,3,1266,2320,3798,5498,1700,30.92,5562.0,3833.0,1729.0,-64.0,-0.0115
2013-10-22,2013-10,2013,Q4,10,Oktober,October,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1833,567,30.93,1654.0,1167.0,487.0,179.0,0.1082
2015-10-22,2015-10,2015,Q4,10,Oktober,October,Australia,Australien,Bikes,Mountain Bikes,2,1266,2320,2532,3666,1134,30.93,3393.0,2381.0,1012.0,273.0,0.0805
2012-01-31,2012-01,2012,Q1,1,Januar,January,Australia,Australien,Bikes,Mountain Bikes,2,1266,2320,2532,3666,1134,30.93,3699.0,2550.0,1149.0,-33.0,-0.0089
2011-01-31,2011-01,2011,Q1,1,Januar,January,Australia,Australien,Bikes,Mountain Bikes,4,1266,2320,5064,7331,2267,30.92,8146.0,5514.0,2632.0,-815.0,-0.1
2012-08-21,2012-08,2012,Q3,8,August,August,Australia,Australien,Bikes,Mountain Bikes,2,1266,2320,2532,3666,1134,30.93,3251.0,2302.0,949.0,415.0,0.1277
2011-08-21,2011-08,2011,Q3,8,August,August,Australia,Australien,Bikes,Mountain Bikes,4,1266,2320,5064,7331,2267,30.92,8057.0,5465.0,2592.0,-726.0,-0.0901
2013-05-22,2013-05,2013,Q2,5,Mai,May,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1833,567,30.93,2008.0,1363.0,645.0,-175.0,-0.0872
2015-05-22,2015-05,2015,Q2,5,Mai,May,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1833,567,30.93,1990.0,1353.0,637.0,-157.0,-0.0789
2013-07-11,2013-07,2013,Q3,7,Juli,July,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1833,567,30.93,1779.0,1236.0,543.0,54.0,0.0304
2015-07-11,2015-07,2015,Q3,7,Juli,July,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1833,567,30.93,1829.0,1264.0,565.0,4.0,0.0022
2013-10-03,2013-10,2013,Q4,10,Oktober,October,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1833,567,30.93,1791.0,1243.0,548.0,42.0,0.0235
2015-10-03,2015-10,2015,Q4,10,Oktober,October,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1833,567,30.93,2030.0,1375.0,655.0,-197.0,-0.097
2012-01-11,2012-01,2012,Q1,1,Januar,January,Australia,Australien,Bikes,Mountain Bikes,2,1266,2320,2532,3898,1366,35.04,3918.0,2542.0,1376.0,-20.0,-0.0051
2011-01-11,2011-01,2011,Q1,1,Januar,January,Australia,Australien,Bikes,Mountain Bikes,2,1266,2320,2532,3898,1366,35.04,3506.0,2328.0,1178.0,392.0,0.1118
2012-08-21,2012-08,2012,Q3,8,August,August,Australia,Australien,Bikes,Mountain Bikes,2,1266,2320,2532,3898,1366,35.04,3687.0,2422.0,1265.0,211.0,0.0572
2011-08-21,2011-08,2011,Q3,8,August,August,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1949,683,35.04,1931.0,1257.0,674.0,18.0,0.0093
2013-04-14,2013-04,2013,Q2,4,April,April,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1949,683,35.04,2161.0,1376.0,785.0,-212.0,-0.0981
2015-04-14,2015-04,2015,Q2,4,April,April,Australia,Australien,Bikes,Mountain Bikes,2,1266,2320,2532,3898,1366,35.04,3963.0,2566.0,1397.0,-65.0,-0.0164
2013-05-11,2013-05,2013,Q2,5,Mai,May,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1949,683,35.04,2041.0,1314.0,727.0,-92.0,-0.0451
2015-05-11,2015-05,2015,Q2,5,Mai,May,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1949,683,35.04,1757.0,1166.0,591.0,192.0,0.1093
2013-07-17,2013-07,2013,Q3,7,Juli,July,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1949,683,35.04,2125.0,1358.0,767.0,-176.0,-0.0828
2015-07-17,2015-07,2015,Q3,7,Juli,July,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1949,683,35.04,1967.0,1275.0,692.0,-18.0,-0.0092
2013-11-23,2013-11,2013,Q4,11,November,November,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1949,683,35.04,2146.0,1368.0,778.0,-197.0,-0.0918
2015-11-23,2015-11,2015,Q4,11,November,November,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1949,683,35.04,1923.0,1253.0,670.0,26.0,0.0135
2012-08-01,2012-08,2012,Q3,8,August,August,Australia,Australien,Bikes,Mountain Bikes,2,1266,2320,2532,3666,1134,30.93,3827.0,2621.0,1206.0,-161.0,-0.0421
2011-08-01,2011-08,2011,Q3,8,August,August,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1833,567,30.93,1820.0,1259.0,561.0,13.0,0.0071
2012-08-31,2012-08,2012,Q3,8,August,August,Australia,Australien,Bikes,Mountain Bikes,2,1266,2320,2532,3666,1134,30.93,3352.0,2358.0,994.0,314.0,0.0937
2011-08-31,2011-08,2011,Q3,8,August,August,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1833,567,30.93,1733.0,1211.0,522.0,100.0,0.0577
2013-06-30,2013-06,2013,Q2,6,Juni,June,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1833,567,30.93,1643.0,1161.0,482.0,190.0,0.1156
2015-06-30,2015-06,2015,Q2,6,Juni,June,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1833,567,30.93,1807.0,1251.0,556.0,26.0,0.0144
2013-11-07,2013-11,2013,Q4,11,November,November,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1833,567,30.93,1899.0,1302.0,597.0,-66.0,-0.0348
2015-11-07,2015-11,2015,Q4,11,November,November,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1833,567,30.93,1720.0,1204.0,516.0,113.0,0.0657
2013-11-26,2013-11,2013,Q4,11,November,November,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1833,567,30.93,1829.0,1264.0,565.0,4.0,0.0022
2015-11-26,2015-11,2015,Q4,11,November,November,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1833,567,30.93,1815.0,1256.0,559.0,18.0,0.0099
2012-08-29,2012-08,2012,Q3,8,August,August,Australia,Australien,Bikes,Mountain Bikes,2,1266,2320,2532,3898,1366,35.04,3929.0,2548.0,1381.0,-31.0,-0.0079
2011-08-29,2011-08,2011,Q3,8,August,August,Australia,Australien,Bikes,Mountain Bikes,2,1266,2320,2532,3898,1366,35.04,3603.0,2379.0,1224.0,295.0,0.0819
2012-09-09,2012-09,2012,Q3,9,September,September,Australia,Australien,Bikes,Mountain Bikes,2,1266,2320,2532,3898,1366,35.04,3930.0,2549.0,1381.0,-32.0,-0.0081
2011-09-09,2011-09,2011,Q3,9,September,September,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1949,683,35.04,1885.0,1233.0,652.0,64.0,0.034
2012-09-24,2012-09,2012,Q3,9,September,September,Australia,Australien,Bikes,Mountain Bikes,2,1266,2320,2532,3898,1366,35.04,3698.0,2428.0,1270.0,200.0,0.0541
2011-09-24,2011-09,2011,Q3,9,September,September,Australia,Australien,Bikes,Mountain Bikes,2,1266,2320,2532,3898,1366,35.04,3978.0,2574.0,1404.0,-80.0,-0.0201
2013-01-22,2013-01,2013,Q1,1,Januar,January,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1949,683,35.04,1784.0,1180.0,604.0,165.0,0.0925
2015-01-22,2015-01,2015,Q1,1,Januar,January,Australia,Australien,Bikes,Mountain Bikes,3,1266,2320,3798,5846,2048,35.03,6408.0,4090.0,2318.0,-562.0,-0.0877
2013-03-04,2013-03,2013,Q1,3,März,March,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1949,683,35.04,2152.0,1372.0,780.0,-203.0,-0.0943
2015-03-04,2015-03,2015,Q1,3,März,March,Australia,Australien,Bikes,Mountain Bikes,3,1266,2320,3798,5846,2048,35.03,6071.0,3915.0,2156.0,-225.0,-0.0371
2013-04-26,2013-04,2013,Q2,4,April,April,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1949,683,35.04,1857.0,1218.0,639.0,92.0,0.0495
2015-04-26,2015-04,2015,Q2,4,April,April,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1949,683,35.04,2008.0,1297.0,711.0,-59.0,-0.0294
2013-06-11,2013-06,2013,Q2,6,Juni,June,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1949,683,35.04,1996.0,1291.0,705.0,-47.0,-0.0235
2015-06-11,2015-06,2015,Q2,6,Juni,June,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1949,683,35.04,1898.0,1240.0,658.0,51.0,0.0269
2013-11-02,2013-11,2013,Q4,11,November,November,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1949,683,35.04,1849.0,1214.0,635.0,100.0,0.0541
2015-11-02,2015-11,2015,Q4,11,November,November,Australia,Australien,Bikes,Mountain Bikes,3,1266,2320,3798,5846,2048,35.03,5381.0,3556.0,1825.0,465.0,0.0864
2013-11-04,2013-11,2013,Q4,11,November,November,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1949,683,35.04,1817.0,1197.0,620.0,132.0,0.0726
2015-11-04,2015-11,2015,Q4,11,November,November,Australia,Australien,Bikes,Mountain Bikes,3,1266,2320,3798,5846,2048,35.03,6061.0,3910.0,2151.0,-215.0,-0.0355
2013-11-22,2013-11,2013,Q4,11,November,November,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1949,683,35.04,2130.0,1360.0,770.0,-181.0,-0.085
2015-11-22,2015-11,2015,Q4,11,November,November,Australia,Australien,Bikes,Mountain Bikes,2,1266,2320,2532,3898,1366,35.04,3790.0,2476.0,1314.0,108.0,0.0285
2012-07-12,2012-07,2012,Q3,7,Juli,July,Australia,Australien,Bikes,Mountain Bikes,2,1252,2295,2504,3993,1489,37.29,3631.0,2322.0,1309.0,362.0,0.0997
2011-07-12,2011-07,2011,Q3,7,Juli,July,Australia,Australien,Bikes,Mountain Bikes,3,1252,2295,3756,5990,2234,37.3,5290.0,3405.0,1885.0,700.0,0.1323
2012-09-03,2012-09,2012,Q3,9,September,September,Australia,Australien,Bikes,Mountain Bikes,2,1252,2295,2504,3993,1489,37.29,3903.0,2459.0,1444.0,90.0,0.0231
2011-09-03,2011-09,2011,Q3,9,September,September,Australia,Australien,Bikes,Mountain Bikes,1,1252,2295,1252,1997,745,37.31,1869.0,1188.0,681.0,128.0,0.0685
2012-10-06,2012-10,2012,Q4,10,Oktober,October,Australia,Australien,Bikes,Mountain Bikes,2,1252,2295,2504,3993,1489,37.29,3823.0,2419.0,1404.0,170.0,0.0445
2011-10-06,2011-10,2011,Q4,10,Oktober,October,Australia,Australien,Bikes,Mountain Bikes,3,1252,2295,3756,5990,2234,37.3,5619.0,3570.0,2049.0,371.0,0.066
2013-10-19,2013-10,2013,Q4,10,Oktober,October,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,2018,752,37.26,2097.0,1306.0,791.0,-79.0,-0.0377
2015-10-19,2015-10,2015,Q4,10,Oktober,October,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,2018,752,37.26,2085.0,1300.0,785.0,-67.0,-0.0321
2013-11-16,2013-11,2013,Q4,11,November,November,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,2018,752,37.26,2218.0,1366.0,852.0,-200.0,-0.0902
2015-11-16,2015-11,2015,Q4,11,November,November,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,2018,752,37.26,2115.0,1315.0,800.0,-97.0,-0.0459
2013-11-23,2013-11,2013,Q4,11,November,November,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,2018,752,37.26,1856.0,1185.0,671.0,162.0,0.0873
2015-11-23,2015-11,2015,Q4,11,November,November,Australia,Australien,Bikes,Mountain Bikes,3,1266,2320,3798,6055,2257,37.27,6421.0,3981.0,2440.0,-366.0,-0.057
2012-10-20,2012-10,2012,Q4,10,Oktober,October,Australia,Australien,Bikes,Mountain Bikes,2,1266,2320,2532,3898,1366,35.04,3600.0,2377.0,1223.0,298.0,0.0828
2011-10-20,2011-10,2011,Q4,10,Oktober,October,Australia,Australien,Bikes,Mountain Bikes,3,1266,2320,3798,5846,2048,35.03,5928.0,3841.0,2087.0,-82.0,-0.0138
2012-10-30,2012-10,2012,Q4,10,Oktober,October,Australia,Australien,Bikes,Mountain Bikes,2,1266,2320,2532,3898,1366,35.04,3502.0,2326.0,1176.0,396.0,0.1131
2011-10-30,2011-10,2011,Q4,10,Oktober,October,Australia,Australien,Bikes,Mountain Bikes,3,1266,2320,3798,5846,2048,35.03,5211.0,3468.0,1743.0,635.0,0.1219
2013-01-21,2013-01,2013,Q1,1,Januar,January,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1949,683,35.04,1932.0,1257.0,675.0,17.0,0.0088
2015-01-21,2015-01,2015,Q1,1,Januar,January,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1949,683,35.04,1764.0,1170.0,594.0,185.0,0.1049
2013-04-07,2013-04,2013,Q2,4,April,April,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1949,683,35.04,1859.0,1219.0,640.0,90.0,0.0484
2015-04-07,2015-04,2015,Q2,4,April,April,Australia,Australien,Bikes,Mountain Bikes,3,1266,2320,3798,5846,2048,35.03,5620.0,3680.0,1940.0,226.0,0.0402
2013-11-17,2013-11,2013,Q4,11,November,November,Australia,Australien,Bikes,Mountain Bikes,1,1252,2295,1252,1928,676,35.06,2053.0,1317.0,736.0,-125.0,-0.0609
2015-11-17,2015-11,2015,Q4,11,November,November,Australia,Australien,Bikes,Mountain Bikes,1,1252,2295,1252,1928,676,35.06,1851.0,1212.0,639.0,77.0,0.0416
2013-11-22,2013-11,2013,Q4,11,November,November,Australia,Australien,Bikes,Mountain Bikes,1,1252,2295,1252,1928,676,35.06,1925.0,1251.0,674.0,3.0,0.0016
2015-11-22,2015-11,2015,Q4,11,November,November,Australia,Australien,Bikes,Mountain Bikes,1,1252,2295,1252,1928,676,35.06,2054.0,1318.0,736.0,-126.0,-0.0613
2012-10-01,2012-10,2012,Q4,10,Oktober,October,Australia,Australien,Bikes,Mountain Bikes,2,1266,2320,2532,3805,1273,33.46,3536.0,2389.0,1147.0,269.0,0.0761
2011-10-01,2011-10,2011,Q4,10,Oktober,October,Australia,Australien,Bikes,Mountain Bikes,1,1266,2320,1266,1902,636,33.44,2041.0,1340.0,701.0,-139.0,-0.0681
2013-11-16,2013-11,2013,Q4,11,November,November,Australia,Australien,Bikes,Mountain Bikes,1,1252,2295,1252,1882,630,33.48,2032.0,1332.0,700.0,-150.0,-0.0738
2015-11-16,2015-11,2015,Q4,11,November,November,Australia,Australien,Bikes,Mountain Bikes,1,1252,2295,1252,1882,630,33.48,2103.0,1370.0,733.0,-221.0,-0.1051
2014-05-09,2014-05,2014,Q2,5,Mai,May,France,Frankreich,Bikes,Mountain Bikes,1,1266,2320,1266,2042,776,38.0,2015.0,1252.0,763.0,27.0,0.0134
2016-05-09,2016-05,2016,Q2,5,Mai,May,France,Frankreich,Bikes,Mountain Bikes,2,1266,2320,2532,4083,1551,37.99,3956.0,2469.0,1487.0,127.0,0.0321
2012-07-30,2012-07,2012,Q3,7,Juli,July,Germany,Deutschland,Bikes,Mountain Bikes,2,1266,2320,2532,4037,1505,37.28,4233.0,2630.0,1603.0,-196.0,-0.0463
2011-07-30,2011-07,2011,Q3,7,Juli,July,Germany,Deutschland,Bikes,Mountain Bikes,3,1266,2320,3798,6055,2257,37.27,5413.0,3476.0,1937.0,642.0,0.1186
2013-04-13,2013-04,2013,Q2,4,April,April,Germany,Deutschland,Bikes,Mountain Bikes,1,1266,2320,1266,2018,752,37.26,1795.0,1154.0,641.0,223.0,0.1242
2015-04-13,2015-04,2015,Q2,4,April,April,Germany,Deutschland,Bikes,Mountain Bikes,1,1266,2320,1266,2018,752,37.26,1938.0,1226.0,712.0,80.0,0.0413
2013-07-25,2013-07,2013,Q3,7,Juli,July,Germany,Deutschland,Bikes,Mountain Bikes,1,1266,2320,1266,2018,752,37.26,2129.0,1322.0,807.0,-111.0,-0.0521
2015-07-25,2015-07,2015,Q3,7,Juli,July,Germany,Deutschland,Bikes,Mountain Bikes,1,1266,2320,1266,2018,752,37.26,1832.0,1173.0,659.0,186.0,0.1015
2013-08-29,2013-08,2013,Q3,8,August,August,Germany,Deutschland,Bikes,Mountain Bikes,1,1266,2320,1266,2018,752,37.26,2084.0,1299.0,785.0,-66.0,-0.0317
2015-08-29,2015-08,2015,Q3,8,August,August,Germany,Deutschland,Bikes,Mountain Bikes,1,1266,2320,1266,2018,752,37.26,1906.0,1210.0,696.0,112.0,0.0588
2014-03-27,2014-03,2014,Q1,3,März,March,Germany,Deutschland,Bikes,Mountain Bikes,1,1266,2320,1266,2018,752,37.26,2091.0,1303.0,788.0,-73.0,-0.0349
2016-03-27,2016-03,2016,Q1,3,März,March,Germany,Deutschland,Bikes,Mountain Bikes,1,1266,2320,1266,2018,752,37.26,1997.0,1256.0,741.0,21.0,0.0105
2014-04-04,2014-04,2014,Q2,4,April,April,Germany,Deutschland,Bikes,Mountain Bikes,1,1266,2320,1266,2018,752,37.26,1832.0,1172.0,660.0,186.0,0.1015
2016-04-04,2016-04,2016,Q2,4,April,April,Germany,Deutschland,Bikes,Mountain Bikes,1,1266,2320,1266,2018,752,37.26,1896.0,1205.0,691.0,122.0,0.0643
2014-06-12,2014-06,2014,Q2,6,Juni,June,Germany,Deutschland,Bikes,Mountain Bikes,1,1252,2295,1252,1997,745,37.31,1863.0,1185.0,678.0,134.0,0.0719
2016-06-12,2016-06,2016,Q2,6,Juni,June,Germany,Deutschland,Bikes,Mountain Bikes,1,1252,2295,1252,1997,745,37.31,1836.0,1171.0,665.0,161.0,0.0877
2013-05-27,2013-05,2013,Q2,5,Mai,May,Germany,Deutschland,Bikes,Mountain Bikes,1,1252,2295,1252,1997,745,37.31,1982.0,1244.0,738.0,15.0,0.0076
2015-05-27,2015-05,2015,Q2,5,Mai,May,Germany,Deutschland,Bikes,Mountain Bikes,3,1252,2295,3756,5990,2234,37.3,6644.0,4084.0,2560.0,-654.0,-0.0984
2013-08-06,2013-08,2013,Q3,8,August,August,Germany,Deutschland,Bikes,Mountain Bikes,1,1252,2295,1252,1997,745,37.31,2073.0,1290.0,783.0,-76.0,-0.0367
2015-08-06,2015-08,2015,Q3,8,August,August,Germany,Deutschland,Bikes,Mountain Bikes,2,1252,2295,2504,3993,1489,37.29,4315.0,2666.0,1649.0,-322.0,-0.0746
2014-05-03,2014-05,2014,Q2,5,Mai,May,Germany,Deutschland,Bikes,Mountain Bikes,1,1252,2295,1252,1997,745,37.31,2228.0,1368.0,860.0,-231.0,-0.1037
2016-05-03,2016-05,2016,Q2,5,Mai,May,Germany,Deutschland,Bikes,Mountain Bikes,3,1252,2295,3756,5990,2234,37.3,6048.0,3785.0,2263.0,-58.0,-0.0096
2013-05-31,2013-05,2013,Q2,5,Mai,May,Germany,Deutschland,Bikes,Mountain Bikes,1,1266,2320,1266,2158,892,41.33,2022.0,1202.0,820.0,136.0,0.0673
2015-05-31,2015-05,2015,Q2,5,Mai,May,Germany,Deutschland,Bikes,Mountain Bikes,3,1266,2320,3798,6473,2675,41.33,7138.0,4110.0,3028.0,-665.0,-0.0932
2014-04-12,2014-04,2014,Q2,4,April,April,Germany,Deutschland,Bikes,Mountain Bikes,1,1266,2320,1266,2158,892,41.33,2261.0,1314.0,947.0,-103.0,-0.0456
2016-04-12,2016-04,2016,Q2,4,April,April,Germany,Deutschland,Bikes,Mountain Bikes,1,1266,2320,1266,2158,892,41.33,2396.0,1378.0,1018.0,-238.0,-0.0993
2014-03-27,2014-03,2014,Q1,3,März,March,France,Frankreich,Bikes,Mountain Bikes,1,1266,2320,1266,1763,497,28.19,1827.0,1303.0,524.0,-64.0,-0.035
2016-03-27,2016-03,2016,Q1,3,März,March,France,Frankreich,Bikes,Mountain Bikes,2,1266,2320,2532,3526,994,28.19,3759.0,2666.0,1093.0,-233.0,-0.062
2014-05-06,2014-05,2014,Q2,5,Mai,May,France,Frankreich,Bikes,Mountain Bikes,1,1266,2320,1266,1763,497,28.19,1928.0,1361.0,567.0,-165.0,-0.0856
2016-05-06,2016-05,2016,Q2,5,Mai,May,France,Frankreich,Bikes,Mountain Bikes,3,1266,2320,3798,5290,1492,28.2,5619.0,3987.0,1632.0,-329.0,-0.0586
2013-09-29,2013-09,2013,Q3,9,September,September,France,Frankreich,Bikes,Mountain Bikes,1,1252,2295,1252,2203,951,43.17,2236.0,1267.0,969.0,-33.0,-0.0148
2015-09-29,2015-09,2015,Q3,9,September,September,France,Frankreich,Bikes,Mountain Bikes,1,1252,2295,1252,2203,951,43.17,2188.0,1245.0,943.0,15.0,0.0069
2013-05-13,2013-05,2013,Q2,5,Mai,May,Germany,Deutschland,Bikes,Mountain Bikes,1,1252,2295,1252,1882,630,33.48,2028.0,1330.0,698.0,-146.0,-0.072
